name,FID,cx,cy,county,st,year,total,noncitizen,citizen,rate
Allen,21003,674.2581030373443,340.50323079194425,"Allen County, Kentucky",NA,2023,21029,248,20781,1.179323791
Jefferson,22051,614.8763814706144,509.2876734121569,"Jefferson Parish, Louisiana",NA,2023,432484,35695,396789,8.253484522
Putnam,36079,870.1725306243546,198.87196889015655,"Putnam County, New York",NA,2023,97988,4595,93393,4.689349716
Rockland,36087,866.8309677523786,205.94009193806434,"Rockland County, New York",NA,2023,338936,30275,308661,8.932364812
Fairfield,09001,878.109388270566,200.16482338282373,,,,,,,
Howell,29091,572.038041782368,347.5101586356309,"Howell County, Missouri",NA,2023,40168,204,39964,0.507866959
Robertson,48395,487.96259977923467,480.30012801294583,"Robertson County, Texas",NA,2023,16973,625,16348,3.682318977
Sacramento,06067,58.628901961733085,251.81256533672564,"Sacramento County, California",NA,2023,1584047,137381,1446666,8.672785593
Haskell,40061,514.7405473279425,385.296417828694,"Haskell County, Oklahoma",NA,2023,11667,161,11506,1.379960573
Latimer,40077,511.4995049786052,392.7048343787029,"Latimer County, Oklahoma",NA,2023,9495,36,9459,0.379146919
Hancock,54029,760.4992290658149,241.50744421020136,"Hancock County, West Virginia",NA,2023,28658,124,28534,0.432688952
Lafayette,05073,543.2191798827836,430.54551036799324,"Lafayette County, Arkansas",NA,2023,6211,7,6204,0.112703268
Atlantic,34001,865.5561620412378,246.3508869645969,"Atlantic County, New Jersey",NA,2023,274704,19226,255478,6.998805988
Twin Falls,16083,189.22719910143428,191.03807185119143,"Twin Falls County, Idaho",NA,2023,92121,3727,88394,4.045765895
Mills,48333,448.15126469980675,468.3057179941825,"Mills County, Texas",NA,2023,4499,89,4410,1.978217382
Clinton,21053,693.3307272294637,339.11057370920264,"Clinton County, Kentucky",NA,2023,9240,80,9160,0.865800866
Stark,39151,746.3201697827494,237.87395959074155,"Stark County, Ohio",NA,2023,373764,3433,370331,0.918494023
Shelby,01117,673.8324078152059,421.0001337176372,"Shelby County, Alabama",NA,2023,226955,6631,220324,2.921724571
Polk,41053,64.22691955558152,100.44435945677785,"Polk County, Oregon",NA,2023,88553,2405,86148,2.71588766
Russell,20167,449.7284804502771,299.4021855067199,"Russell County, Kansas",NA,2023,6717,102,6615,1.51853506
Douglas,20045,509.93424908418126,300.98546907983086,"Douglas County, Kansas",NA,2023,119547,4797,114750,4.012647745
Republic,20157,469.5328105706852,278.9423114283884,"Republic County, Kansas",NA,2023,4662,26,4636,0.557700558
Solano,06095,46.829756291410185,254.01938650319323,"Solano County, California",NA,2023,450824,38723,412101,8.589382996
Baxter,05005,564.457502856368,357.8993863163177,"Baxter County, Arkansas",NA,2023,42150,257,41893,0.609727165
Norfolk,51710,850.2283392839665,309.6333811346341,"Norfolk city, Virginia",NA,2023,235037,8316,226721,3.538166331
Lea,35025,356.9705659978205,434.8628116597421,"Lea County, New Mexico",NA,2023,73154,10100,63054,13.80649042
Madison,22065,588.5055318183338,447.3657428232911,"Madison Parish, Louisiana",NA,2023,9757,59,9698,0.604694066
Loving,48301,352.7451180344331,455.7723022016698,"Loving County, Texas",NA,2023,54,0,54,0
Broomfield,08014,342.2403025863379,269.1590548453552,"Broomfield County, Colorado",NA,2023,75110,3437,71673,4.575955266
McCurtain,40089,520.8017388877332,409.89092057552693,"McCurtain County, Oklahoma",NA,2023,30825,617,30208,2.00162206
Ohio,54069,761.4598636296975,251.6225452666,"Ohio County, West Virginia",NA,2023,41904,483,41421,1.152634593
Graham,37075,720.5733208889969,367.53936461785884,"Graham County, North Carolina",NA,2023,8041,131,7910,1.629150603
Cherokee,37039,716.4190379756169,373.2486155065519,"Cherokee County, North Carolina",NA,2023,29197,193,29004,0.661026818
Dakota,31043,488.53994715745705,220.66276466198258,"Dakota County, Nebraska",NA,2023,21331,2262,19069,10.60428484
Worcester,25027,894.9275730584242,170.85764541896526,"Worcester County, Massachusetts",NA,2023,861664,55553,806111,6.447176626
Butler,39017,695.8622172536925,276.1975896123172,"Butler County, Ohio",NA,2023,389910,16905,373005,4.335615911
Bossier,22015,543.4892540997432,442.111042090668,"Bossier Parish, Louisiana",NA,2023,129134,2954,126180,2.28754627
Lee,17103,610.1969281756137,231.57025056939943,"Lee County, Illinois",NA,2023,34058,469,33589,1.377062658
Multnomah,41051,82.98702030695314,91.20448761680326,"Multnomah County, Oregon",NA,2023,803863,46467,757396,5.780462591
Brunswick,37019,827.492092194239,380.3065117340475,"Brunswick County, North Carolina",NA,2023,145889,2003,143886,1.372961635
Putnam,47141,688.4511197178967,352.53146328715843,"Putnam County, Tennessee",NA,2023,81366,2436,78930,2.993879507
Halifax,37083,826.6577689315319,328.4270180610738,"Halifax County, North Carolina",NA,2023,48219,860,47359,1.783529314
Butte,16023,220.60808725184688,165.67429224302828,"Butte County, Idaho",NA,2023,2654,68,2586,2.562170309
Denver,08031,343.3669813285008,274.1340926906924,"Denver County, Colorado",NA,2023,713734,52627,661107,7.373475272
Morehouse,22067,577.4338290535695,437.8340461437079,"Morehouse Parish, Louisiana",NA,2023,24967,93,24874,0.372491689
Poquoson,51735,847.465021092921,304.73078563173306,"Poquoson city, Virginia",NA,2023,12556,128,12428,1.01943294
Portsmouth,51740,848.8075156511995,310.92663393569194,"Portsmouth city, Virginia",NA,2023,97299,1332,95967,1.368976043
Boulder,08013,337.4300715780751,265.0569619015936,"Boulder County, Colorado",NA,2023,328317,16458,311859,5.012838202
Orleans,22071,617.0521093228299,497.99446908072645,"Orleans Parish, Louisiana",NA,2023,376035,12571,363464,3.343039877
Jackson,37099,733.9885236426754,366.93318469382825,"Jackson County, North Carolina",NA,2023,43089,1382,41707,3.207315092
Clarke,01025,654.9943971281934,458.2053334942408,"Clarke County, Alabama",NA,2023,22802,105,22697,0.460485922
Marengo,01091,655.2963439928676,445.7615528460142,"Marengo County, Alabama",NA,2023,19027,126,18901,0.66221685
Hale,01065,656.4435850399411,433.9030634923214,"Hale County, Alabama",NA,2023,14749,21,14728,0.142382534
Lamar,01075,645.8166099997884,411.5019533727726,"Lamar County, Alabama",NA,2023,13809,42,13767,0.304149468
Pickens,01107,647.2791198520656,422.8422747700694,"Pickens County, Alabama",NA,2023,18843,641,18202,3.40179377
Nemaha,31127,500.5732419748977,266.2644441374018,"Nemaha County, Nebraska",NA,2023,7035,6,7029,0.085287846
Chesterfield,51041,824.7599887955616,303.6468713830105,"Chesterfield County, Virginia",NA,2023,371610,17930,353680,4.824950889
Sabine,48403,539.408163213239,472.7959028187234,"Sabine County, Texas",NA,2023,9998,68,9930,0.680136027
Benzie,26019,658.8746344299846,160.90447013887652,"Benzie County, Michigan",NA,2023,18177,96,18081,0.528139957
Cass,29037,526.6341192070405,305.8058961955102,"Cass County, Missouri",NA,2023,109393,692,108701,0.632581609
Coosa,01037,682.2506747712143,427.6583870151158,"Coosa County, Alabama",NA,2023,10323,20,10303,0.193742129
Larimer,08069,337.04892228183246,252.27850269257294,"Larimer County, Colorado",NA,2023,363561,9424,354137,2.59213722
Davidson,47037,664.5925031552083,354.59556553939126,"Davidson County, Tennessee",NA,2023,709846,66618,643228,9.384852489
Centre,42027,805.2106001529901,224.49546450134096,"Centre County, Pennsylvania",NA,2023,158041,8786,149255,5.559316886
Austin,48015,492.45796478720365,505.005571753174,"Austin County, Texas",NA,2023,30712,1870,28842,6.088825215
Grand Isle,50013,859.2923235421857,121.12269628428612,"Grand Isle County, Vermont",NA,2023,7393,148,7245,2.001893683
Suffolk,51800,844.8047163214951,315.82075059716874,"Suffolk city, Virginia",NA,2023,96638,1629,95009,1.685672303
Crowley,08025,361.05397209727,307.96782672870916,"Crowley County, Colorado",NA,2023,5734,27,5707,0.47087548
Custer,08027,332.5590606125793,310.7987899115077,"Custer County, Colorado",NA,2023,5073,74,4999,1.458702937
Ouachita,22073,571.2886149243533,446.1656000539522,"Ouachita Parish, Louisiana",NA,2023,158916,1864,157052,1.172946714
Reagan,48383,391.4751691487784,469.672308938245,"Reagan County, Texas",NA,2023,3259,311,2948,9.542804541
Stephens,40137,463.66790763403833,401.2110524151435,"Stephens County, Oklahoma",NA,2023,43314,629,42685,1.45218636
Reynolds,29179,587.7149418570904,333.2837711093455,"Reynolds County, Missouri",NA,2023,6058,2,6056,0.033014196
Reeves,48389,348.57101326164445,469.025098507767,"Reeves County, Texas",NA,2023,13219,1494,11725,11.30191391
El Paso,08041,348.98137667637457,295.4823376300209,"El Paso County, Colorado",NA,2023,736008,20071,715937,2.727008402
Washington,39167,747.7241943991323,268.14216290421876,"Washington County, Ohio",NA,2023,59318,355,58963,0.598469267
Craig,51045,778.9344058570448,309.35466381752906,"Craig County, Virginia",NA,2023,4881,0,4881,0
Walker,01127,660.825239364982,409.3331896073579,"Walker County, Alabama",NA,2023,64886,704,64182,1.084979811
Frederick,51069,804.5024439709928,264.7265988086531,"Frederick County, Virginia",NA,2023,93355,4262,89093,4.565368754
Stillwater,30095,288.9729082658125,128.7405072527042,"Stillwater County, Montana",NA,2023,9052,22,9030,0.243040212
Washington,22117,613.7694748499513,481.1312446453792,"Washington Parish, Louisiana",NA,2023,45238,248,44990,0.54821168
Wilson,47189,673.9490021757512,354.35412915786605,"Wilson County, Tennessee",NA,2023,153587,4882,148705,3.178654443
Clearwater,16035,189.24072353045787,91.01406539811254,"Clearwater County, Idaho",NA,2023,8921,117,8804,1.311512162
Lafourche,22057,609.1260899854402,510.7894331255752,"Lafourche Parish, Louisiana",NA,2023,96670,1646,95024,1.702699907
Emmet,26047,673.8310148891028,138.49633143185986,"Emmet County, Michigan",NA,2023,34159,161,33998,0.471325273
Warren,37185,819.8667532376795,327.43668584898285,"Warren County, North Carolina",NA,2023,18751,352,18399,1.877233214
Monroe,26115,705.7892083071573,217.4592177796212,"Monroe County, Michigan",NA,2023,155001,1629,153372,1.050960962
Lake,30047,221.1428727905714,72.47983217504256,"Lake County, Montana",NA,2023,32073,349,31724,1.088142675
Missoula,30063,220.39604402938093,91.81137599428864,"Missoula County, Montana",NA,2023,119639,1567,118072,1.309773569
Gilpin,08047,334.28562230990116,270.31410617521266,"Gilpin County, Colorado",NA,2023,5877,222,5655,3.777437468
Huerfano,08055,339.97788435963224,321.49738165750074,"Huerfano County, Colorado",NA,2023,6946,0,6946,0
Mingo,54059,742.0008784101822,308.88784314481927,"Mingo County, West Virginia",NA,2023,22979,21,22958,0.091387789
Morgan,54065,803.4468306127113,257.24054620438375,"Morgan County, West Virginia",NA,2023,17327,127,17200,0.73296012
Washington,01129,648.300934608911,465.65105385195767,"Washington County, Alabama",NA,2023,15270,49,15221,0.320890635
Shelby,17173,622.751681332915,284.6575286779689,"Shelby County, Illinois",NA,2023,20867,86,20781,0.412133991
Vermillion,18165,645.284108906459,271.87722341244137,"Vermillion County, Indiana",NA,2023,15452,53,15399,0.34299767
Burlington,34005,862.3434521787864,236.11213268438564,"Burlington County, New Jersey",NA,2023,464226,17193,447033,3.70358403
Fillmore,27045,561.8957725977989,189.9913380668171,"Fillmore County, Minnesota",NA,2023,21346,141,21205,0.660545301
Tarrant,48439,473.53736853240935,440.5513637898533,"Tarrant County, Texas",NA,2023,2135743,204984,1930759,9.597784003
Cook,17031,636.209974185969,227.63880344636843,"Cook County, Illinois",NA,2023,5185812,520056,4665756,10.02843913
Chesapeake,51550,850.5986630916636,314.8081569042789,"Chesapeake city, Virginia",NA,2023,251153,5883,245270,2.342396866
Shiawassee,26155,693.2604598936638,195.53117041720807,"Shiawassee County, Michigan",NA,2023,68061,283,67778,0.41580347
Tuscola,26157,703.5356207168722,181.9792381996585,"Tuscola County, Michigan",NA,2023,53071,197,52874,0.371200844
Bowman,38011,379.6463864694736,131.18794421898338,"Bowman County, North Dakota",NA,2023,2935,17,2918,0.579216354
Golden Valley,38033,376.13830828923614,113.14846874154073,"Golden Valley County, North Dakota",NA,2023,1679,9,1670,0.536033353
Eau Claire,55035,573.8285781797545,165.4550790692474,"Eau Claire County, Wisconsin",NA,2023,106328,1432,104896,1.346776014
Douglas,32005,89.40979804038298,248.78729576767586,"Douglas County, Nevada",NA,2023,49624,968,48656,1.950669031
Blackford,18009,680.2824741223632,254.1788160889168,"Blackford County, Indiana",NA,2023,12007,68,11939,0.566336304
Wells,18179,681.7127076329268,248.19606082057095,"Wells County, Indiana",NA,2023,28261,178,28083,0.629843247
Calhoun,05013,563.6165133336455,421.520407850113,"Calhoun County, Arkansas",NA,2023,4717,40,4677,0.847996608
Kankakee,17091,636.2777279294061,243.00386086975936,"Kankakee County, Illinois",NA,2023,106833,2944,103889,2.755702826
Vanderburgh,18163,646.6969787170917,313.0149196422535,"Vanderburgh County, Indiana",NA,2023,179908,3683,176225,2.047157436
Adams,16003,172.9402810310056,127.10359541488194,"Adams County, Idaho",NA,2023,4599,27,4572,0.587084149
Tolland,09013,890.3895529867444,183.22659140851107,,,,,,,
Jefferson,21111,680.5811314156745,306.7416280786591,"Jefferson County, Kentucky",NA,2023,777392,41282,736110,5.310319633
Pearl River,28109,622.6238844328271,481.0485377850166,"Pearl River County, Mississippi",NA,2023,56781,424,56357,0.746728659
St. James,22093,599.8512331905724,500.3887895138281,"St. James Parish, Louisiana",NA,2023,19797,117,19680,0.590998636
Duchesne,49013,251.36314119565927,249.43102708091752,"Duchesne County, Utah",NA,2023,19932,288,19644,1.444912703
Hays,48209,457.8252072929462,501.91473725537094,"Hays County, Texas",NA,2023,256429,13537,242892,5.279044102
Juab,49023,209.20221877452906,255.87738145676272,"Juab County, Utah",NA,2023,12273,32,12241,0.260734947
Northampton,37131,832.9696739279457,324.17524194573156,"Northampton County, North Carolina",NA,2023,17212,94,17118,0.546130607
Crenshaw,01041,684.1604434667727,455.7086370943279,"Crenshaw County, Alabama",NA,2023,13144,127,13017,0.966220329
Bear Lake,16007,243.99470557751593,202.25754992579792,"Bear Lake County, Idaho",NA,2023,6552,74,6478,1.129426129
Montgomery,39113,699.8792337249715,268.4282234420142,"Montgomery County, Ohio",NA,2023,535528,12981,522547,2.423962893
Dale,01045,698.0449667940176,460.2435860037735,"Dale County, Alabama",NA,2023,49516,741,48775,1.496485984
San Francisco,06075,34.31014715356364,261.8179295551858,"San Francisco County, California",NA,2023,836321,106576,729745,12.74343225
Ouray,08091,291.1266442090815,304.32228378350976,"Ouray County, Colorado",NA,2023,5024,64,4960,1.27388535
Pulaski,17153,620.8542676155616,334.1528817513877,"Pulaski County, Illinois",NA,2023,5074,6,5068,0.118249901
Randolph,05121,588.1472913862309,357.0890498683011,"Randolph County, Arkansas",NA,2023,18733,437,18296,2.332781722
White,05145,577.546591342329,382.0961207491239,"White County, Arkansas",NA,2023,77395,1068,76327,1.379934104
Ashland,39005,730.8013678227209,238.7692014859869,"Ashland County, Ohio",NA,2023,52296,310,51986,0.592779562
Muskogee,40101,510.0247073968785,374.0611319533171,"Muskogee County, Oklahoma",NA,2023,66471,919,65552,1.382557807
Terrebonne,22109,599.568974641231,514.4416316404403,"Terrebonne Parish, Louisiana",NA,2023,107362,2427,104935,2.260576368
Lincoln,41041,55.58757775657867,105.42965877627327,"Lincoln County, Oregon",NA,2023,50632,1567,49065,3.094880708
Huron,26063,708.8845200891428,172.91604879954804,"Huron County, Michigan",NA,2023,31258,267,30991,0.85418133
Worth,29227,525.0374180959068,264.08042011640606,"Worth County, Missouri",NA,2023,1956,0,1956,0
Randolph,29175,558.7862089998594,286.9977949460366,"Randolph County, Missouri",NA,2023,24524,90,24434,0.366987441
Honolulu,15003,263.8500313984393,545.5511643467298,"Honolulu County, Hawaii",NA,2023,1003666,73359,930307,7.309104822
Millard,49027,201.29205332521622,269.954236364293,"Millard County, Utah",NA,2023,13179,587,12592,4.454055695
Sevier,49041,222.0887355333893,280.29801684155154,"Sevier County, Utah",NA,2023,21854,186,21668,0.851102773
Tooele,49045,206.41646961579272,238.54439530902462,"Tooele County, Utah",NA,2023,76648,1167,75481,1.52254462
Monroe,12087,806.1547664940975,579.7881694192795,"Monroe County, Florida",NA,2023,81840,6520,75320,7.966764418
Burke,13033,761.5089974879814,414.3653411153872,"Burke County, Georgia",NA,2023,24427,250,24177,1.023457649
Lee,01081,700.356896905212,433.3202975152093,"Lee County, Alabama",NA,2023,177663,7296,170367,4.106651357
San Patricio,48409,467.43594876920713,548.7748777888421,"San Patricio County, Texas",NA,2023,69519,2340,67179,3.365986277
Mariposa,06043,76.67611896426287,277.6106912043741,"Mariposa County, California",NA,2023,17060,775,16285,4.542790152
Nodaway,29147,517.5929984763114,266.67790097164755,"Nodaway County, Missouri",NA,2023,20959,352,20607,1.67946944
Clay,17025,629.415198377061,298.7509605974898,"Clay County, Illinois",NA,2023,13173,21,13152,0.159416989
Ketchikan Gateway,02130,197.26785952591635,568.1977925419776,"Ketchikan Gateway Borough, Alaska",NA,2023,13870,351,13519,2.530641673
Yakutat,02282,150.3605748059967,549.1174251310026,"Yakutat City and Borough, Alaska",NA,2023,506,68,438,13.43873518
Adams,18001,686.1576107375791,247.2361669836231,"Adams County, Indiana",NA,2023,35995,287,35708,0.797332963
